filename,class_name,original_folder,file_path,split
Tr-no_1161.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1161.npz,train
Tr-gl_1271.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1271.npz,train
Tr-pi_1304.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1304.npz,train
Tr-me_933.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_933.npz,train
Tr-pi_65.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_65.npz,train
Tr-gl_746.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_746.npz,train
Tr-no_1173.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1173.npz,train
Tr-me_212.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_212.npz,train
Tr-gl_1213.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1213.npz,train
Tr-no_1210.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1210.npz,train
Tr-me_733.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_733.npz,train
Tr-gl_823.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_823.npz,train
Tr-pi_57.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_57.npz,train
Tr-pi_985.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_985.npz,train
Tr-no_663.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_663.npz,train
Tr-no_244.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_244.npz,train
Tr-pi_978.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_978.npz,train
Tr-gl_213.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_213.npz,train
Tr-no_374.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_374.npz,train
Tr-gl_502.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_502.npz,train
Tr-pi_1305.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1305.npz,train
Tr-gl_995.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_995.npz,train
Tr-gl_1074.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1074.npz,train
Tr-pi_1281.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1281.npz,train
Tr-no_904.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_904.npz,train
Tr-no_84.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_84.npz,train
Tr-pi_1249.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1249.npz,train
Tr-me_1254.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1254.npz,train
Tr-no_1047.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1047.npz,train
Tr-no_68.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_68.npz,train
Tr-gl_982.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_982.npz,train
Tr-gl_323.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_323.npz,train
Tr-pi_1178.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1178.npz,train
Tr-gl_884.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_884.npz,train
Tr-gl_1139.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1139.npz,train
Tr-me_311.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_311.npz,train
Tr-no_1093.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1093.npz,train
Tr-no_467.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_467.npz,train
Tr-me_1293.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1293.npz,train
Tr-gl_516.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_516.npz,train
Tr-no_874.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_874.npz,train
Tr-no_420.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_420.npz,train
Tr-no_438.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_438.npz,train
Tr-no_1300.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1300.npz,train
Tr-me_891.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_891.npz,train
Tr-me_956.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_956.npz,train
Tr-pi_562.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_562.npz,train
Tr-no_1307.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1307.npz,train
Tr-pi_1213.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1213.npz,train
Tr-pi_734.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_734.npz,train
Tr-no_750.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_750.npz,train
Tr-no_735.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_735.npz,train
Tr-no_1229.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1229.npz,train
Tr-no_909.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_909.npz,train
Tr-no_87.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_87.npz,train
Tr-gl_1022.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1022.npz,train
Tr-pi_1327.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1327.npz,train
Tr-no_235.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_235.npz,train
Tr-pi_612.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_612.npz,train
Tr-me_362.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_362.npz,train
Tr-aug-me_54.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_54.npz,train
Tr-me_704.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_704.npz,train
Tr-no_1155.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1155.npz,train
Tr-no_883.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_883.npz,train
Tr-me_172.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_172.npz,train
Tr-no_63.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_63.npz,train
Tr-no_553.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_553.npz,train
Tr-me_1244.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1244.npz,train
Tr-gl_1069.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1069.npz,train
Tr-pi_1377.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1377.npz,train
Tr-pi_375.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_375.npz,train
Tr-gl_1045.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1045.npz,train
Tr-no_100.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_100.npz,train
Tr-no_910.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_910.npz,train
Tr-me_364.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_364.npz,train
Tr-aug-me_5.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_5.npz,train
Tr-no_928.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_928.npz,train
Tr-gl_215.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_215.npz,train
Tr-gl_1303.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1303.npz,train
Tr-no_723.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_723.npz,train
Tr-pi_53.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_53.npz,train
Tr-no_1048.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1048.npz,train
Tr-no_261.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_261.npz,train
Tr-gl_1312.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1312.npz,train
Tr-me_690.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_690.npz,train
Tr-me_566.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_566.npz,train
Tr-pi_1210.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1210.npz,train
Tr-pi_310.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_310.npz,train
Tr-no_1194.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1194.npz,train
Tr-pi_383.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_383.npz,train
Tr-me_558.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_558.npz,train
Tr-no_1383.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1383.npz,train
Tr-no_12.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_12.npz,train
Tr-me_1223.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1223.npz,train
Tr-gl_1297.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1297.npz,train
Tr-no_1280.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1280.npz,train
Tr-gl_104.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_104.npz,train
Tr-gl_1081.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1081.npz,train
Tr-no_461.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_461.npz,train
Tr-pi_1379.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1379.npz,train
Tr-no_112.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_112.npz,train
Tr-me_514.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_514.npz,train
Tr-gl_329.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_329.npz,train
Tr-pi_1170.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1170.npz,train
Tr-no_474.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_474.npz,train
Tr-no_462.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_462.npz,train
Tr-gl_994.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_994.npz,train
Tr-gl_1394.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1394.npz,train
Tr-no_1036.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1036.npz,train
Tr-gl_205.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_205.npz,train
Tr-me_286.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_286.npz,train
Tr-me_861.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_861.npz,train
Tr-gl_974.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_974.npz,train
Tr-pi_874.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_874.npz,train
Tr-no_582.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_582.npz,train
Tr-gl_881.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_881.npz,train
Tr-pi_145.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_145.npz,train
Tr-me_1141.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1141.npz,train
Tr-pi_722.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_722.npz,train
Tr-gl_1252.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1252.npz,train
Tr-pi_1394.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1394.npz,train
Tr-gl_1299.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1299.npz,train
Tr-me_153.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_153.npz,train
Tr-no_205.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_205.npz,train
Tr-gl_81.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_81.npz,train
Tr-pi_463.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_463.npz,train
Tr-me_898.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_898.npz,train
Tr-pi_171.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_171.npz,train
Tr-no_1264.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1264.npz,train
Tr-me_738.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_738.npz,train
Tr-no_379.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_379.npz,train
Tr-me_630.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_630.npz,train
Tr-pi_855.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_855.npz,train
Tr-me_24.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_24.npz,train
Tr-gl_559.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_559.npz,train
Tr-pi_744.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_744.npz,train
Tr-gl_829.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_829.npz,train
Tr-pi_1125.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1125.npz,train
Tr-gl_1197.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1197.npz,train
Tr-gl_940.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_940.npz,train
Tr-pi_1067.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1067.npz,train
Tr-gl_1209.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1209.npz,train
Tr-pi_760.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_760.npz,train
Tr-pi_322.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_322.npz,train
Tr-gl_204.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_204.npz,train
Tr-no_844.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_844.npz,train
Tr-no_862.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_862.npz,train
Tr-no_922.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_922.npz,train
Tr-me_1016.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1016.npz,train
Tr-me_984.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_984.npz,train
Tr-no_760.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_760.npz,train
Tr-no_878.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_878.npz,train
Tr-pi_168.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_168.npz,train
Tr-gl_364.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_364.npz,train
Tr-gl_1292.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1292.npz,train
Tr-pi_1038.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1038.npz,train
Tr-gl_388.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_388.npz,train
Tr-me_1032.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1032.npz,train
Tr-gl_1320.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1320.npz,train
Tr-gl_1098.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1098.npz,train
Tr-gl_80.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_80.npz,train
Tr-pi_1219.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1219.npz,train
Tr-no_1343.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1343.npz,train
Tr-no_264.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_264.npz,train
Tr-me_1181.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1181.npz,train
Tr-me_165.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_165.npz,train
Tr-gl_687.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_687.npz,train
Tr-gl_1370.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1370.npz,train
Tr-me_174.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_174.npz,train
Tr-gl_637.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_637.npz,train
Tr-no_326.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_326.npz,train
Tr-pi_523.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_523.npz,train
Tr-gl_1076.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1076.npz,train
Tr-me_1124.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1124.npz,train
Tr-no_1050.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1050.npz,train
Tr-pi_1234.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1234.npz,train
Tr-me_1192.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1192.npz,train
Tr-no_107.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_107.npz,train
Tr-no_624.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_624.npz,train
Tr-me_126.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_126.npz,train
Tr-gl_33.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_33.npz,train
Tr-no_196.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_196.npz,train
Tr-me_1062.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1062.npz,train
Tr-me_1089.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1089.npz,train
Tr-no_273.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_273.npz,train
Tr-no_882.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_882.npz,train
Tr-gl_39.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_39.npz,train
Tr-gl_228.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_228.npz,train
Tr-gl_753.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_753.npz,train
Tr-me_773.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_773.npz,train
Tr-me_557.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_557.npz,train
Tr-gl_993.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_993.npz,train
Tr-no_912.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_912.npz,train
